symbol,date,entry,exit,sl,tp,risk_pct,pnl_pct,win,reason,days,year,month
CB,2024-07-26,263.1331658935547,271.735595703125,249.25137878439585,283.95584655729294,5.275574845162026,3.269230535937174,True,timeout,20,2024,7
CIEN,2020-01-24,42.83730045318603,42.630001068115234,38.7342104704345,48.99193542731334,9.578311283260069,-0.48392261621934074,False,timeout,20,2020,1
CIEN,2020-07-24,56.15280120849609,59.86000061035156,51.451193814270155,63.205212299835,8.372881304298263,6.6019848023085945,True,timeout,20,2020,7
CIEN,2022-02-15,67.8446987915039,69.02999877929688,66.9378649103729,71.12000274658203,1.3366318920772755,1.7470782668452305,True,below_sma,2,2022,2
CI,2023-09-21,274.7587774658203,290.5113871422948,264.25703768150396,290.5113871422948,3.822167168298284,5.733250752447427,True,target,16,2023,9
CSCO,2023-02-16,46.11374485015869,45.8487434387207,42.07175223833057,58.23972268564305,8.765266462227501,-0.5746690326259065,False,timeout,20,2023,2
CSCO,2023-03-16,45.32694591522217,46.515262603759766,42.9451929125212,48.89957541927362,5.254607286261267,2.621656201501377,True,timeout,20,2023,3
C,2021-05-04,60.51217140197754,63.93853576107524,58.22792849591241,63.93853576107524,3.774848684392909,5.6622730265893635,True,target,4,2021,5
C,2024-03-05,52.473836975097655,57.90469014026387,48.85326819832018,57.90469014026387,6.899759928925489,10.349639893388234,True,target,12,2024,3
C,2025-06-24,78.91938720703125,94.30603790283203,69.08527069558185,108.42173674137943,12.46096410461387,19.496667726824317,True,timeout,20,2025,6
CFG,2021-11-19,40.88350971221924,39.34860610961914,38.1174077223292,45.03266269705429,6.7658134278606425,-3.7543342374574675,False,below_sma,6,2021,11
CME,2021-05-10,167.12439010620116,174.43984777550892,162.24741832666265,174.43984777550892,2.9181687822102917,4.377253173315437,True,target,2,2021,5
CME,2024-11-15,207.56328277587892,216.44180710836758,201.6442665542198,216.44180710836758,2.8516682442579744,4.277502366386955,True,target,7,2024,11
CME,2024-11-19,211.59881378173827,226.0939112329519,201.93541548092918,226.0939112329519,4.566848995087834,6.850273492631752,True,target,10,2024,11
CME,2024-11-26,215.956847076416,223.69866943359375,202.9521981695237,254.9707937970929,6.021873852552877,3.58489321454036,True,timeout,20,2024,11
KO,2021-05-27,47.33124801635742,46.676483154296875,45.377963079144365,50.261175422177004,4.12684013009336,-1.3833669922125498,False,below_sma,15,2021,5
KO,2021-06-04,47.97097297668457,46.676483154296875,45.807302794963576,54.46198352184756,4.51037376868009,-2.69848565093074,False,below_sma,10,2021,6
KO,2024-06-24,60.222543983459474,61.77226257324219,57.60496727003344,68.07527412373757,4.346506374996326,2.5733197026820296,True,timeout,20,2024,6
KO,2026-01-20,70.54741722106934,73.89996921264414,68.31238256001947,73.89996921264414,3.1681310940783267,4.75219664111749,True,target,8,2026,1
CTSH,2020-10-05,64.47765495300293,65.00955963134766,59.44337888867237,72.02906904949876,7.807784057903448,0.8249442054498263,True,timeout,20,2020,10
CTSH,2024-02-07,74.40687034606934,74.92622375488281,69.62196176056781,81.58423322432162,6.430734908277588,0.6979912021536977,True,timeout,20,2024,2
COIN,2025-09-18,339.6987048339844,320.07000732421875,316.2811706178908,405.30999755859375,6.8936189284378,-5.778266808334891,False,below_sma,3,2025,9
CL,2021-07-16,74.64478546142578,72.7452385969895,72.7452385969895,77.49410575808022,2.544781732165227,-2.544781732165227,False,stop,10,2021,7
CL,2022-01-19,75.2060563659668,73.4798812866211,71.14330402735789,81.30018487388017,5.4021611222888755,-2.2952607313243707,False,below_sma,15,2022,1
CL,2024-01-17,76.10353088378906,81.35632227598308,72.60166995565972,81.35632227598308,4.601443438250883,6.9021651573763165,True,target,11,2024,1
CMCSA,2023-02-16,32.97793991088867,31.029926300048828,30.11703706375124,37.269294181594816,8.675201831491048,-5.9070203175324725,False,below_sma,5,2023,2
CMCSA,2023-09-14,38.73082317352295,37.649757385253906,37.012508401312914,41.308295331838,4.436556291384751,-2.791228535023956,False,below_sma,8,2023,9
CAG,2021-05-13,30.005130157470703,29.656421661376953,28.70884488956885,31.94955805932348,4.320212114057772,-1.1621629176866866,False,below_sma,18,2021,5
CAG,2024-09-03,28.646317920684815,29.660877227783203,26.007691844371198,36.56219614962566,9.211047938584557,3.5416743956674415,True,timeout,20,2024,9
COO,2026-02-13,82.16009788513183,80.19999694824219,78.50042820691075,87.64960240246344,4.454315138886115,-2.3857091061771443,False,below_sma,13,2026,2
GLW,2023-03-03,32.33499732971191,31.439231872558594,30.980846731699224,34.36622322673094,4.187879108832918,-2.770266061937225,False,below_sma,4,2023,3
GLW,2024-03-04,31.719506492614745,31.204830169677734,28.99672287847518,35.80368191382409,8.583940657379117,-1.6225861617892519,False,timeout,20,2024,3
CTVA,2020-10-05,28.040850048065185,31.963758282580123,25.425577891721893,31.963758282580123,9.326650767934709,13.989976151902066,True,target,7,2020,10
CTVA,2022-02-03,45.89194427490234,49.30647659301758,43.00461644514307,50.22293601954125,6.291578784423633,7.440374061428891,True,timeout,20,2022,2
CTVA,2024-05-09,56.05935802459717,53.139747619628906,52.49035312426269,61.41286537509888,6.366474797603826,-5.208069638769717,False,below_sma,13,2024,5
COST,2022-04-06,552.0430096435547,507.8396911621094,490.2249432952554,644.7701091660036,11.198052555400388,-8.007223659980166,False,below_sma,16,2022,4
COST,2024-05-03,729.6288519287109,778.5286726258561,703.9818455527362,778.5286726258561,3.5150756865191166,6.702013025921702,True,target,5,2024,5
COST,2024-09-09,880.5433666992187,866.7178344726562,821.7571509153368,968.7226903750417,6.676129536271041,-1.5701137217566572,False,timeout,20,2024,9
COST,2024-09-12,898.7535900878906,886.6002197265625,824.8634678902264,1009.588773384387,8.221399392734376,-1.3522472116233375,False,timeout,20,2024,9
CTRA,2024-05-31,26.62130521774292,25.589069366455078,25.327299045147107,28.562314476636637,4.86079161788568,-3.8774802469108915,False,below_sma,9,2024,5
CTRA,2026-01-14,24.92476930618286,24.829303951656755,24.829303951656755,25.402096078813386,0.3830139944461755,-0.3830139944461755,False,stop,1,2026,1
CTRA,2026-01-15,25.28841899871826,26.80857244241055,24.274983369590068,26.80857244241055,4.007508848930249,6.011263273395381,True,target,3,2026,1
CTRA,2026-03-12,31.660199546813963,33.40999984741211,27.04986186858573,38.575706064156314,14.561934997949761,5.526813872448357,True,timeout,20,2026,3
CRH,2024-10-10,88.27700660705567,96.25667596247216,82.95722703677801,96.25667596247216,6.026234661487116,9.039351992230674,True,target,19,2024,10
CRWD,2025-12-03,518.9282830810547,504.7799987792969,481.5895991600433,574.9363089625718,7.19534570351781,-2.7264430872325214,False,below_sma,7,2025,12
CSX,2020-12-10,27.677223014831544,29.81747055053711,25.60720554093724,30.782249225673,7.479137169162644,7.732883947781392,True,timeout,20,2020,12
CMI,2020-09-17,182.8294010925293,195.21575927734375,167.76236875212743,205.42994960313212,8.241033581232655,6.774817458678732,True,timeout,20,2020,9
CMI,2020-09-18,184.09783859252929,195.52291870117188,168.6494922267892,207.2703581411394,8.391378456067864,6.205982751340254,True,timeout,20,2020,9
CVS,2021-01-15,63.68259292602539,59.89049530029297,56.721091663634546,74.12484481961167,10.931560639305982,-5.954684712881241,False,below_sma,20,2021,1
DHR,2025-12-11,229.23960891723632,238.4916229248047,210.46190083102562,257.4061710465524,8.19130174532366,4.035957857051078,True,timeout,20,2025,12
DRI,2023-02-21,131.7100163269043,128.38795471191406,126.67543315422279,139.2618910859266,3.822475551279019,-2.5222543490882945,False,below_sma,4,2023,2
DRI,2024-11-06,161.80155395507813,163.646240234375,147.6557497711519,183.0202602309675,8.742687470018742,1.1400918187775975,True,timeout,20,2024,11
DDOG,2023-09-11,100.86119728088379,98.22000122070312,95.75753828971084,118.0199966430664,5.060081705117976,-2.6186443661037595,False,below_sma,1,2023,9
DVA,2023-09-13,100.1186972808838,98.57586937081668,98.57586937081668,104.0199966430664,1.5409987864091976,-1.5409987864091976,False,stop,1,2023,9
DECK,2021-09-14,72.04395080566407,65.74053336346586,65.74053336346586,81.49907696896139,8.749405566612316,-8.749405566612316,False,stop,8,2021,9
DECK,2023-07-28,88.11990211486817,86.96333312988281,81.00846048442533,98.78706456053243,8.070187846069963,-1.3124946320046031,False,below_sma,19,2023,7
DE,2021-05-06,361.4584323120117,333.6642009577069,333.6642009577069,403.14977934346894,7.68946824024091,-7.68946824024091,False,stop,9,2021,5
DELL,2020-11-13,30.27726459503174,32.94240140969637,29.424047122617605,32.94240140969637,2.818013726887797,8.802435921182797,True,target,13,2020,11
DELL,2021-12-03,52.84256046295166,49.86233139038086,48.20074212347698,66.7680154813757,8.784241904267862,-5.639827151563299,False,below_sma,7,2021,12
DELL,2025-09-17,128.018408203125,137.61549215618078,122.25525148355405,137.61549215618078,4.50181876221007,7.496643715353979,True,target,9,2025,9
DAL,2021-04-05,48.26518890380859,44.77488708496094,41.69701715614306,58.11744652530689,13.608507284112667,-7.23150970320192,False,below_sma,10,2021,4
DAL,2024-02-22,40.65474895477295,44.954994201660156,37.603263339326936,45.231977377941966,7.505852806619684,10.577473376286463,True,timeout,20,2024,2
DAL,2024-03-07,41.39005840301514,45.01362991333008,38.057285798344,51.388376217028565,8.052108968341923,8.754690498457892,True,timeout,20,2024,3
DXCM,2023-04-28,120.12659637451172,115.69000244140625,110.64719746977961,134.34569473160988,7.891174136973578,-3.693265327583043,False,below_sma,17,2023,4
FANG,2024-05-31,187.47976959228515,184.0235964334399,184.0235964334399,193.61338294169977,1.8434912558093246,-1.8434912558093246,False,stop,1,2024,5
DG,2022-01-06,216.5746907043457,201.43305521661998,201.43305521661998,239.2871439359343,6.991415034915664,-6.991415034915664,False,stop,6,2022,1
DLTR,2022-01-24,130.82849395751953,129.0225361252874,129.0225361252874,139.85828311868022,1.3804009949228182,-1.3804009949228182,False,stop,1,2022,1
DASH,2024-09-11,128.71980422973633,142.64999389648438,111.52746149841673,154.5083183267157,13.356408389679553,10.822102900254375,True,timeout,20,2024,9
DOV,2020-01-15,106.98688270568847,109.85932922363281,101.41391314032744,115.34633705373002,5.20902135329224,2.6848585969610763,True,timeout,20,2020,1
DOV,2024-04-03,168.92193740844726,174.05352783203125,158.12495657140786,185.11740866400635,6.3916984393404634,3.0378472460779222,True,timeout,20,2024,4
DOV,2026-01-21,205.99182998657227,231.98768615722656,186.43199760700756,264.67132712526643,9.495440853571587,12.61984816210859,True,timeout,20,2026,1
DOW,2021-01-06,43.55141590118408,40.949642181396484,37.67606835968898,61.177458525669365,13.490600523358315,-5.974027860979044,False,below_sma,14,2021,1
DOW,2021-05-03,48.64769302368164,52.45496238166114,46.10951345169531,52.45496238166114,5.217471609086891,7.8262074136303355,True,target,3,2021,5
DOW,2021-05-04,49.9062699508667,53.022098541259766,46.07085329478801,55.65939493498474,7.685240070746029,6.2433609914358135,True,timeout,20,2021,5
DOW,2024-05-31,50.97013172149658,50.02661178761418,50.02661178761418,52.46311656028419,1.8511232010108207,-1.8511232010108207,False,stop,1,2024,5
ETN,2020-09-16,94.28340591430664,98.70252990722656,85.73646118667565,107.10382300575313,9.065163317709619,4.687064441579915,True,timeout,20,2020,9
ETN,2020-12-21,106.38786895751953,115.36985136809368,100.39988068380343,115.36985136809368,5.628450247562615,8.442675371343922,True,target,10,2020,12
ETN,2025-09-10,357.512692565918,372.03440614383203,347.83155018064195,372.03440614383203,2.7079157150458415,4.0618735725687705,True,target,3,2025,9
SATS,2024-07-31,19.879199924468995,17.389960989207996,17.389960989207996,23.613058327360495,12.521826555992499,-12.521826555992499,False,stop,3,2024,7
ECL,2021-01-06,210.7396334838867,200.5927276611328,192.25496098164857,238.46664223724392,8.771331807242367,-4.814901523272192,False,below_sma,6,2021,1
ECL,2024-03-15,219.4070883178711,214.67465209960938,200.63001657368704,247.57269593414713,8.55809713721752,-2.15692038691361,False,timeout,20,2024,3
EW,2025-12-16,84.46679969787597,83.01000213623047,78.81679016861035,92.9418139917744,6.689029949607164,-1.7246984221685087,False,below_sma,17,2025,12
ELV,2021-07-12,366.39148315429685,359.2523193359375,352.9578896075516,386.54187347441473,3.666459010207953,-1.9485070332142151,False,below_sma,5,2021,7
EMR,2021-06-08,88.56690216064453,83.794677734375,82.35552444193007,97.88396873871622,7.013204218713814,-5.388270685603939,False,below_sma,8,2021,6
EMR,2023-09-07,94.04115531921387,90.64288330078125,87.53789167007221,113.55094626663885,6.915337893358435,-3.61360088239825,False,below_sma,18,2023,9
EQT,2023-10-05,39.229373130798336,42.42227924422904,38.507101317878956,42.42227924422904,1.8411505340938958,8.139069933095627,True,target,2,2023,10
EFX,2020-07-23,167.47776947021484,155.51255798339844,150.37618185639187,193.1301508909493,10.211258286947995,-7.1443580390795445,False,below_sma,3,2020,7
EXE,2026-03-19,106.87049697875976,103.88999938964844,100.02530511619572,117.13828477260581,6.405127753756493,-2.7888871796897226,False,below_sma,10,2026,3
XOM,2023-01-20,100.54729797363281,94.63505526744795,94.63505526744795,109.41566203291009,5.8800612501146095,-5.8800612501146095,False,stop,2,2023,1
XOM,2025-11-07,114.27986206054688,115.21207427978516,108.90743687802497,122.33849983432974,4.701112764447975,0.8157274627653848,True,timeout,20,2025,11
XOM,2026-03-12,151.9946987915039,152.50999450683594,134.11535772504322,178.81371039119495,11.763134641285324,0.33902216289719295,True,timeout,20,2026,3
FAST,2021-06-15,22.754370746612548,22.623162425353655,22.623162425353655,23.41041235290701,0.5766290912633804,-0.5766290912633804,False,stop,1,2021,6
FAST,2025-09-19,46.60277034759522,46.61840057373047,45.65237473878799,48.83455633233465,2.0393543167466848,0.033539263907853334,True,below_sma,1,2025,9
FIS,2024-04-23,68.09694213867188,64.97722625732422,64.29379683677776,73.80166009151306,5.584898796409147,-4.581286300631096,False,below_sma,5,2024,4
FITB,2024-03-04,32.367887306213376,33.4808235168457,30.29519673070738,35.47692316947237,6.40353989093418,3.4383962107365793,True,timeout,20,2024,3
FSLR,2021-10-19,107.19719879150391,104.48999786376953,91.75893089734352,130.3546006327445,14.40174563160691,-2.5254399912070657,False,timeout,20,2021,10
FISV,2024-03-15,148.13370483398438,159.07326885139392,140.84066215571136,159.07326885139392,4.923283790442185,7.384925685663278,True,target,8,2024,3
FISV,2024-12-20,203.98950302124024,209.38347949774646,200.3935187035694,209.38347949774646,1.7628281183156749,2.6442421774735054,True,target,2,2024,12
FTNT,2025-01-28,98.83170181274414,109.7237216440719,91.57035525852564,109.7237216440719,7.347183566641943,11.020775349962914,True,target,8,2025,1
FTV,2023-03-03,50.19278171539307,49.21189880371094,47.96624241757471,53.5325906621206,4.435975097860581,-1.954231023185778,False,below_sma,4,2023,3
FTV,2025-12-19,54.30147960662842,52.64239501953125,50.13546034248311,60.550508502846384,7.672017952963437,-3.0553211424733435,False,below_sma,19,2025,12
FTV,2026-03-19,54.99449924468994,55.220001220703125,53.77778570548866,58.15636274881331,2.2124277080652948,0.41004460284263444,True,below_sma,1,2026,3
FOXA,2021-04-21,35.83780815124512,35.412235260009766,33.59049917327013,40.7282925592588,6.270776852453544,-1.187496984858347,False,below_sma,6,2021,4
BEN,2021-06-25,25.674510841369628,25.165563583374023,24.733880564960653,27.223506256449564,3.6636736030558614,-1.982305568118291,False,below_sma,2,2021,6
GRMN,2020-10-29,88.684496383667,95.02078006680176,84.46030726157716,95.02078006680176,4.76316525925247,7.1447478888787135,True,target,2,2020,10
GRMN,2020-10-30,91.58105758666993,102.74696030966494,84.13712243800659,102.74696030966494,8.128247636383316,12.192371454574975,True,target,5,2020,10
GRMN,2021-01-20,109.71690559387207,104.86288452148438,103.01919791586973,129.8100286278791,6.10453570646129,-4.4241323122576315,False,below_sma,5,2021,1
GRMN,2024-01-19,119.69515571594238,117.41619110107422,116.20384858445236,124.9321164131774,2.9168324403833874,-1.9039739755855631,False,below_sma,7,2024,1
GRMN,2024-09-30,170.2407389831543,168.07235717773438,165.3919640308518,179.41708051532,2.8481872090453644,-1.2737149864196093,False,below_sma,2,2024,9
GRMN,2025-02-03,209.12923690795898,201.27822551318513,201.27822551318513,220.90575400011977,3.754143376054684,-3.754143376054684,False,stop,7,2025,2
GE,2023-02-22,64.6384302520752,70.3795394897461,56.48578338625849,76.86740055080026,12.612693151772461,8.881882210446442,True,timeout,20,2023,2
GE,2023-02-24,64.9181517791748,71.77783203125,56.96146080456598,76.85318824108805,12.25649645984109,10.566659807890158,True,timeout,20,2023,2
GE,2023-02-28,65.81945571899413,73.16831970214844,57.64832627251455,78.0761498887135,12.414459155306512,11.165184978935601,True,timeout,20,2023,2
GE,2023-08-29,89.76052619934082,87.45967102050781,84.58128421648952,97.52938917361776,5.770066422459687,-2.563326304174341,False,below_sma,17,2023,8
GE,2024-09-12,166.29048248291016,179.0705130510202,157.77046210417012,179.0705130510202,5.123576678307884,7.685365017461818,True,target,2,2024,9
GE,2025-08-26,270.1666735839844,299.22529328240836,250.79426045170175,299.22529328240836,7.170541382951331,10.755812074426998,True,target,17,2025,8
GEHC,2024-09-04,86.41011428833008,90.7623062133789,78.8540238159091,97.74424999696154,8.744451427535546,5.036669562230406,True,timeout,20,2024,9
GEN,2022-01-18,24.232174530029297,26.85647953770936,22.482637858242587,26.85647953770936,7.219891345775132,10.829837018662689,True,target,15,2022,1
GEN,2022-01-24,23.661681289672853,25.369377309765174,22.523217276277972,25.369377309765174,4.811424849559459,7.217137274339189,True,target,10,2022,1
GEN,2024-08-02,24.123764877319335,23.6507511138916,23.07921280794784,25.690592981376575,4.329971190995818,-1.9607791977464144,False,below_sma,2,2024,8
GNRC,2020-09-28,188.27819274902345,210.39999389648438,162.2981087338737,227.24831877174807,13.798774906333117,11.749529153888519,True,timeout,20,2020,9
GNRC,2024-09-24,149.33159637451172,159.6950804235313,142.42260700849866,159.6950804235313,4.626609193064452,6.939913789596668,True,target,5,2024,9
GD,2021-06-04,172.20759658813478,166.380615234375,164.88063699019264,183.19803598504797,4.254724961678588,-3.3836958817188787,False,below_sma,10,2021,6
GD,2025-06-25,277.94237915039065,299.47620638490514,263.586494327381,299.47620638490514,5.165057904049204,7.7475868560738075,True,target,10,2025,6
GD,2025-12-19,333.0525201416016,341.94832844601007,329.217670357791,341.94832844601007,1.1514249410814046,2.6709926412285734,True,target,1,2025,12
GIS,2021-06-02,52.162199821472164,50.74717330932617,49.99040060375711,55.41989864804475,4.163549898486165,-2.7127431684035455,False,below_sma,10,2021,6
GIS,2021-06-03,52.41689037322998,50.74717330932617,50.07720365202724,55.926420455034105,4.463612214580466,-3.1854561612005847,False,below_sma,9,2021,6
GIS,2024-09-03,66.12235771179199,68.62025451660156,59.92479361433023,84.71505000417729,9.372872220429787,3.7776886536580747,True,timeout,20,2024,9
GPC,2021-11-22,119.45001983642578,112.61634063720703,110.76801068681513,132.47303356084177,7.268319554487933,-5.720952753776645,False,below_sma,5,2021,11
GILD,2021-07-20,57.42207332611084,60.65339504441636,55.2678588472405,60.65339504441636,3.7515442304497637,5.627316345674646,True,target,20,2021,7
GILD,2021-09-15,60.18133804321289,57.31726857588443,57.31726857588443,64.47744224420558,4.759065784266765,-4.759065784266765,False,stop,12,2021,9
GILD,2025-12-17,119.46793579101562,124.77844970743132,115.92759318007182,124.77844970743132,2.9634249453651655,4.4451374180477545,True,target,2,2025,12
GILD,2025-12-19,122.35225341796875,117.63196563720703,116.02693444403295,131.84023187887246,5.169760913456839,-3.8579491990529187,False,below_sma,9,2025,12
GILD,2026-01-16,122.96258926391602,132.03882635914022,116.91176453376656,132.03882635914022,4.920866392267085,7.381299588400639,True,target,3,2026,1
GILD,2026-01-21,127.09711120605469,150.26661682128906,116.33840879933662,159.3732184262089,8.464946452854976,18.229765724313815,True,timeout,20,2026,1
GL,2025-09-19,143.0795928955078,136.9889678955078,131.7193694744825,177.1602631585837,7.9397929440026855,-4.2568090087088954,False,below_sma,10,2025,9
GDDY,2021-06-14,84.54600151062012,86.01000213623047,80.28945155819547,90.93082643925709,5.034596404763115,1.7316024406268997,True,timeout,20,2021,6
GDDY,2021-06-25,86.02109939575195,85.48999786376953,80.8475439291873,93.78143259559891,6.014286614453733,-0.6174084448037674,False,timeout,20,2021,6
GDDY,2024-10-31,165.13200302124022,182.11601931244888,153.80932549376777,182.11601931244888,6.856743284350558,10.285114926525829,True,target,7,2024,10
GDDY,2025-01-28,212.20650604248047,192.3990427691327,192.3990427691327,271.6288958625238,9.334050893511538,-9.334050893511538,False,stop,13,2025,1
GS,2025-06-18,619.1944848632812,697.3435668945312,542.973889719818,847.856270293671,12.309637279843153,12.62108819468982,True,timeout,20,2025,6
HAL,2023-09-05,37.96603397369385,37.746490478515625,34.08192431937948,43.79219845516539,10.230485641469985,-0.5782629160853107,False,timeout,20,2023,9
HIG,2021-04-23,61.146299514770504,57.289588928222656,52.208329031529196,74.55325523963246,14.617353060069075,-6.307349123582238,False,below_sma,13,2021,4
HIG,2023-09-14,69.41928611755371,68.56204986572266,67.56747907274281,73.02463446854446,2.667568551014874,-1.2348675703455398,False,below_sma,9,2023,9
HIG,2023-10-16,68.51060279846192,67.29998779296875,66.92254948627443,71.39211450624013,2.317967215759391,-1.7670476627602323,False,below_sma,4,2023,10
HCA,2021-06-03,202.39357818603514,193.4770050048828,185.26594847339936,228.0850227549888,8.462536146721261,-4.405561313292479,False,below_sma,11,2021,6
HCA,2021-09-07,239.83685073852538,233.6582489013672,223.407898325765,264.48027935766595,6.850053426807019,-2.576168682223994,False,below_sma,17,2021,9
HCA,2021-09-09,245.6679652404785,233.6582489013672,224.1122841254682,310.33500858550946,8.774314996222635,-4.888596821061019,False,below_sma,15,2021,9
HCA,2026-02-05,507.86703918457033,532.0186767578125,459.15022569078064,580.9422594252549,9.592434581304833,4.755504041376649,True,timeout,20,2026,2
HSIC,2020-01-27,70.08210090637208,67.54000091552734,66.06512536112974,76.10756422423557,5.731813820206261,-3.6273170438210953,False,below_sma,18,2020,1
HSIC,2021-07-06,75.27960090637207,76.66000366210938,74.93779458231667,76.66000366210938,0.45404906500569053,1.8337009483540752,True,target,1,2021,7
HSIC,2022-04-06,87.82289909362792,85.36000061035156,80.71136986966773,98.49019292956821,8.09757967153714,-2.8043921445256186,False,below_sma,13,2022,4
HSY,2024-10-02,182.7109231567383,181.94782081176916,181.94782081176916,186.52643488158392,0.4176555685805937,-0.4176555685805937,False,stop,1,2024,10
HLT,2020-10-22,92.24548118591308,83.27968997933705,83.27968997933705,105.69416799577712,9.719490961845842,-9.719490961845842,False,stop,4,2020,10
HLT,2021-02-19,114.25382652282715,122.79179382324219,101.12839345444812,153.63012572796427,11.487959281395852,7.472806434810482,True,timeout,20,2021,2
HLT,2023-04-13,139.7950062561035,144.35575965185603,136.7545039922685,144.35575965185603,2.1749720145688394,3.2624580218532686,True,target,2,2023,4
HLT,2023-09-08,151.5992788696289,146.76171875,145.03482276841103,161.44596302145573,4.3301367593332145,-3.191017896456532,False,below_sma,9,2023,9
HLT,2025-01-28,250.43342788696287,262.24265118330175,242.5606123560703,262.24265118330175,3.1436759849991356,4.715513977498704,True,target,7,2025,1
HLT,2025-09-02,272.9659432983398,266.1331481933594,262.15030289423555,289.1894039044962,3.9622673339447516,-2.5031676195269905,False,below_sma,11,2025,9
HD,2024-02-02,334.56869934082033,359.839111328125,313.7508635642581,365.79545300566366,6.2222903151365605,7.553130952504933,True,timeout,20,2024,2
HD,2024-11-22,400.880481262207,381.6885681152344,375.5846064187125,438.8242935274488,6.310078945187916,-4.787440158359726,False,below_sma,17,2024,11
HWM,2025-12-19,201.3397846984863,218.92850255203592,189.6139727961199,218.92850255203592,5.823892143287154,8.735838214930725,True,target,13,2025,12
HPQ,2023-08-08,29.30786190032959,28.01941680908203,27.237766404972383,32.4130051433654,7.0632770906223215,-4.3962439007980665,False,below_sma,6,2023,8
HUBB,2026-03-19,487.7234939575195,475.739990234375,464.102384757705,523.1551577572412,4.843135402017744,-2.4570281874074054,False,below_sma,1,2026,3
HUM,2020-02-12,349.3512350463867,326.7344970703125,321.2928803013361,391.43876716396267,8.031560197955232,-6.473925295575716,False,below_sma,7,2020,2
IBM,2021-10-01,113.66078727722167,108.44030462356433,108.44030462356433,121.49151125770769,4.5930375626595366,-4.5930375626595366,False,stop,14,2021,10
IBM,2024-03-04,180.42582321166992,178.30239868164062,160.1439100663531,210.84869292964515,11.241136542590533,-1.176896129518091,False,timeout,20,2024,3
IDXX,2025-12-19,693.336626586914,682.3200073242188,661.3098091656698,741.3768527187804,4.619230571865581,-1.588927923356182,False,below_sma,6,2025,12
INCY,2025-10-15,87.26850151062011,96.28501143271166,81.25749489589242,96.28501143271166,6.8879452616660135,10.331917892499028,True,target,13,2025,10
INCY,2026-01-06,105.59340362548828,100.06999969482422,95.80526492559669,120.27561167532566,9.26964977339637,-5.230822893306957,False,below_sma,17,2026,1
IR,2020-01-28,35.03765911102295,37.59575419554605,33.33226238800754,37.59575419554605,4.867324947741391,7.300987421612076,True,target,10,2020,1
IR,2021-04-29,50.4589529800415,48.04420852661133,46.926258304429226,55.75799499345992,7.001125602050435,-4.785561948511497,False,below_sma,2,2021,4
IR,2023-08-03,66.27316291809082,69.44682312011719,61.50733608339667,73.42190317013204,7.191186635507932,4.788756205809582,True,timeout,20,2023,8
IR,2024-03-20,92.57274948120117,89.4053955078125,82.97236134159628,121.37391390001584,10.370641677391733,-3.4214755326370296,False,below_sma,19,2024,3
IR,2024-11-06,101.80745727539062,102.8355484008789,91.64862588737604,132.28395143943436,9.978474720702229,1.0098387220371166,True,timeout,20,2024,11
PODD,2023-05-05,325.47240966796875,302.8699951171875,297.8731557486626,366.871290546928,8.479752230753311,-6.944494795684568,False,below_sma,9,2023,5
PODD,2024-08-28,202.37579818725587,233.01809336893567,181.94760139946933,233.01809336893567,10.094189607042129,15.141284410563191,True,target,11,2024,8
PODD,2025-11-19,342.89638549804687,312.8900146484375,305.45799994693795,399.05396382471025,10.91827943789223,-8.750856561531263,False,below_sma,1,2025,11
INTC,2023-11-14,38.500272331237795,43.9809684753418,34.25232192598153,44.87219793912219,11.033559369941447,14.235473705096766,True,timeout,20,2023,11
IBKR,2024-05-02,29.30918369293213,31.129213333129883,26.392613074386976,38.05889554856759,9.951046911103436,6.209758890817045,True,timeout,20,2024,5
ICE,2021-03-05,106.4080810546875,104.66839599609375,102.10506201833637,112.86260960921419,4.04388369163394,-1.6349181766558258,False,below_sma,9,2021,3
ICE,2021-10-06,114.46072860717773,129.35475158691406,107.74339233539904,134.61273742251382,5.86868208294583,13.012343325938206,True,timeout,20,2021,10
ICE,2021-12-02,122.48847358703613,129.0436179479017,118.73560923554989,129.0436179479017,3.0638510233532963,5.351641806694342,True,target,10,2021,12
ICE,2021-12-07,125.09283554077149,125.134521484375,119.28961955190726,133.79765952406783,4.639127383896245,0.033324005666115375,True,below_sma,20,2021,12
ICE,2025-02-25,167.05985641479492,173.59083557128906,150.29061607351684,217.36757743862916,10.0378634946516,3.9093647610221183,True,timeout,20,2025,2
INTU,2020-06-30,281.79606170654296,290.8956298828125,258.89821350306806,316.1428340117553,8.125680701428777,3.2291324872189517,True,timeout,20,2020,6
INTU,2020-12-17,363.09615600585937,371.8239440917969,322.9995542200292,423.2410586846046,11.042970607814178,2.40371260933885,True,timeout,20,2020,12
INTU,2023-05-15,413.20357635498044,412.67681884765625,401.364405656237,437.48188875269153,2.8652149633314106,-0.12748135240525063,False,below_sma,1,2023,5
INTU,2025-06-27,762.5992236328125,793.35546875,670.3205877258127,1039.4351313538118,12.100541548863603,4.033081094768658,True,timeout,20,2025,6
IQV,2020-11-04,169.19099395751954,167.6300048828125,151.8210899693292,195.24584993980505,10.266447156490836,-0.9226194835754502,False,timeout,20,2020,11
IQV,2023-01-23,226.4625,212.97999572753906,204.9761385028758,258.6920422456863,9.487823148258185,-5.953526200788626,False,below_sma,20,2023,1
